,source_product_id,rel_product_id
2635,3387754,939310
2636,3394501,8489076
2637,3394501,10383817
2638,3394501,11956068
2639,3406315,11777860
2640,3408265,6157946
2641,3412373,3946321
2642,3412373,7585306
2643,3450612,9218510
2644,3452295,5588069
2645,3452295,6535061
2646,3494756,3494739
2647,3494756,5858581
2648,3494756,10966997
2649,3508799,9215792
2650,3527672,9538473
2651,3537337,3516113
2652,3537337,5279921
2653,3537337,5343542
2654,3537337,7158804
2655,3537337,9504721
2656,3546836,7015122
2657,3548825,3500901
2658,3554520,3537267
2659,3554520,5260661
2660,3554520,9360567
2661,3571192,6095884
2662,3571192,10437806
2663,3593821,7950851
2664,3596040,3596333
2665,3681145,1943609
2666,3757909,6519073
2667,3757909,7546987
2668,3757909,12300172
2669,3760252,3547738
2670,3760252,4515531
2671,3760252,6888770
2672,3760252,9142855
2673,3765912,4384541
2674,3768212,5490209
2675,3772634,2114669
2676,3772634,6964599
2677,3772634,10063354
2678,3792458,2389561
2679,3845554,12325466
2680,3860138,1953171
2681,3873930,12977238
2682,3876208,1675214
2683,3876208,6836612
2684,3891440,3891733
2685,3891440,11408589
2686,3895803,11277486
2687,3904739,11114621
2688,3913281,11872628
2689,3921603,7554060
2690,3960316,4277144
2691,4000252,340776
2692,4000252,375107
2693,4000252,1699519
2694,4000252,4145186
2695,4011990,10472067
2696,4015870,12935169
2697,4038528,10656216
2698,4061860,8751103
2699,4106766,6879245
2700,4118567,4127141
2701,4123781,3389221
2702,4123781,6787438
2703,4123781,8840030
2704,4123781,12512066
2705,4174373,646223
2706,4177140,7304208
2707,4180994,876350
2708,4180994,3979387
2709,4180994,10143405
2710,4212817,3866551
2711,4225112,10572846
2712,4241725,12197139
2713,4241725,12880804
2714,4264226,933870
2715,4270817,7585306
2716,4298985,3659844
2717,4298985,8702038
2718,4331244,10733898
2719,4331244,12527055
2720,4335432,7711706
2721,4339144,7953647
2722,4339144,8843054
2723,4386001,3401845
2724,4404802,4404803
2725,4404802,11872230
2726,4408429,11659721
2727,4416198,8212302
2728,4440923,9342083
2729,4547277,4547446
2730,4550897,7432896
2731,4567133,1117138
2732,4580487,2239823
2733,4622187,6397104
2734,4683221,2879649
2735,4683221,7226555
2736,4683221,7329854
2737,4683221,11689346
2738,4687966,801570
2739,4687966,3442800
2740,4687966,6839713
2741,4687966,8855852
2742,4687966,9579256
2743,4705991,2132057
2744,4705991,11735005
2745,4705991,12842785
2746,4708689,4335211
2747,4743955,9754018
2748,4744930,10117014
2749,4771648,6471768
2750,4795683,10543583
2751,4797032,2222340
2752,4797032,4816546
2753,4799133,8930322
2754,4835304,2029520
2755,4842084,12307661
2756,4858686,8189481
2757,4874030,3564403
2758,4886943,4886887
2759,4886943,5203992
2760,4886943,8358577
2761,4886943,10331729
2762,4927605,893978
2763,4927605,2113732
2764,4937793,6136845
2765,4937793,8442285
2766,4937793,8771121
2767,5004768,1989033
2768,5004768,5004578
2769,5020754,10290498
2770,5064305,9936767
2771,5065901,5627937
2772,5095055,6068080
2773,5095055,6430462
2774,5125953,5250032
2775,5125953,10848427
2776,5134144,878541
2777,5142888,1761985
2778,5146746,309584
2779,5188998,3536551
2780,5188998,5300053
2781,5188998,5396046
2782,5188998,6261252
2783,5188998,6754102
2784,5188998,7309905
2785,5188998,7473952
2786,5188998,9278966
2787,5188998,9539752
2788,5188998,9539827
2789,5189961,8020716
2790,5214546,1742766
2791,5214546,11271698
2792,5297808,7523885
2793,5347896,9623882
2794,5363040,13005489
2795,5369540,10064111
2796,5425886,7619488
2797,5425886,12306365
2798,5466083,7420054
2799,5466083,11124038
2800,5481485,3648424
2801,5484543,904253
2802,5517629,10635908
2803,5539708,5297532
2804,5554265,4465905
2805,5554265,11008436
2806,5565863,5490822
2807,5625936,5792946
2808,5647126,11395082
2809,5650639,4792467
2810,5650639,7199025
2811,5677914,5502638
2812,5677914,9714192
2813,5677914,10564679
2814,5677914,11454972
2815,5706142,4213742
2816,5706142,5706107
2817,5710690,12650065
2818,5740847,3087604
2819,5740847,4228930
2820,5741395,852274
2821,5741395,1637093
2822,5741395,5706142
2823,5741395,12879896
2824,5771099,2863495
2825,5771099,3476789
2826,5800436,3445450
2827,5835288,8047727
2828,5848374,7273404
2829,5851429,1816310
2830,5869978,9690019
2831,5881328,12146916
2832,5888045,10412764
2833,5888045,11839636
2834,5920382,3115773
2835,5976447,12326895
2836,5987772,1423006
2837,6053209,8497284
2838,6065696,527190
2839,6065696,757542
2840,6065696,772136
2841,6065696,10640657
2842,6088835,12086815
2843,6096619,8197971
2844,6117540,1467443
2845,6117540,9733988
2846,6146214,1524925
2847,6153961,1683265
2848,6158487,6857504
2849,6187226,8164723
2850,6198980,9729133
2851,6242895,9320866
2852,6242895,9764168
2853,6242895,9877238
2854,6269853,1568677
2855,6269853,10113165
2856,6304089,9281981
2857,6307041,7595867
2858,6307041,9916937
2859,6352663,10469585
2860,6357341,7610578
2861,6366471,5086666
2862,6366471,7837695
2863,6380177,7774098
2864,6403160,6403488
2865,6418756,3264258
2866,6428016,11168538
2867,6567950,7203494
2868,6567950,10194338
2869,6568212,5181475
2870,6591543,7712709
2871,6602967,5128715
2872,6602967,7163192
2873,6602967,7924960
2874,6610443,8426644
2875,6624000,7043537
2876,6624000,8048554
2877,6745909,1419760
2878,6745909,11050087
2879,6794320,10693277
2880,6803521,10491861
2881,6830717,3883629
2882,6845028,7197926
2883,6857100,4021584
2884,6864442,6334205
2885,6872927,4385067
2886,6885847,6885874
2887,6894118,5008942
2888,6898082,10517967
2889,6931662,4460284
2890,6946265,10091268
2891,6953306,1522382
2892,6953306,2899142
2893,6956290,3311875
2894,6956290,6956317
2895,6973937,3711629
2896,6991372,9834384
2897,6991372,10693784
2898,6993187,9511646
2899,6993187,10331505
2900,7013669,1442752
2901,7013669,7004339
2902,7013669,7793039
2903,7015797,8629564
2904,7025342,9684767
2905,7025342,10556580
2906,7087337,4349626
2907,7110842,11278836
2908,7111030,26794
2909,7133321,12448232
2910,7139379,5792952
2911,7154869,4273057
2912,7154869,6833050
2913,7175335,6157814
2914,7199110,7171604
2915,7215153,402400
2916,7215153,1948040
2917,7228557,6944776
2918,7245608,4250944
2919,7245608,8608977
2920,7280156,9791277
2921,7317806,2210011
2922,7373483,7374082
2923,7384740,12166800
2924,7394634,10334536
2925,7406725,4710950
2926,7418644,11578866
2927,7418644,12771286
2928,7418644,12924184
2929,7420672,11365133
2930,7427216,6004678
2931,7427216,7203494
2932,7429964,7674396
2933,7429964,8472338
2934,7436609,3606690
2935,7449964,2120092
2936,7461831,3537422
2937,7461831,5059391
2938,7461831,7968501
2939,7461831,9504721
2940,7461831,10262329
2941,7508773,7508784
2942,7508773,7601846
2943,7510865,5025472
2944,7519476,4421393
2945,7519476,6105760
2946,7519476,7519430
2947,7527661,5453891
2948,7533631,7824681
2949,7536022,2474970
2950,7536022,10459437
2951,7540356,5122109
2952,7544818,2484211
2953,7545628,7845728
2954,7545628,8532382
2955,7545798,7943605
2956,7545798,8976770
2957,7587347,9025308
2958,7587347,9033140
2959,7591201,7337526
2960,7595043,62924
2961,7595043,1762163
2962,7595043,4683863
2963,7615612,7615613
2964,7642208,10770469
2965,7642371,5038155
2966,7642371,12018138
2967,7644729,10207088
2968,7651931,10173862
2969,7652374,10124035
2970,7652374,12533096
2971,7655356,3378054
2972,7655356,6841971
2973,7667456,3772463
2974,7670702,10947860
2975,7743791,248837
2976,7743791,2614559
2977,7743791,2681569
2978,7743791,10376767
2979,7748088,6409672
2980,7769499,8109860
2981,7807654,11639869
2982,7807654,11729177
2983,7813734,1618997
2984,7813734,10803561
2985,7813734,13147257
2986,7823273,10672473
2987,7848575,11039768
2988,7902235,6660326
2989,7902235,10861679
2990,7918337,9036494
2991,7918337,12557473
2992,7927145,9324381
2993,7927145,10329128
2994,7948266,8476023
2995,7948266,8993453
2996,7959775,9893770
2997,7993519,6888885
2998,7993519,8424109
2999,7993519,9254116
3000,8024139,11654372
3001,8055702,7943685
3002,8055702,11347207
3003,8068682,7902225
3004,8068682,9685374
3005,8109369,2376669
3006,8121641,4262387
3007,8121641,7984577
3008,8121641,10903323
3009,8128471,11259119
3010,8130396,4786691
3011,8135772,96465
3012,8156280,11584592
3013,8162141,6737566
3014,8162141,6776766
3015,8162141,7511234
3016,8162778,4132314
3017,8162778,6241748
3018,8174540,7353231
3019,8182784,7179563
3020,8182784,7384166
3021,8211849,8857358
3022,8293601,7390504
3023,8301731,3006651
3024,8301731,3889747
3025,8301731,6242069
3026,8301731,9163907
3027,8308747,7013653
3028,8368801,11652675
3029,8382704,8586344
3030,8387116,8493695
3031,8395868,4913621
3032,8414923,3537308
3033,8414923,6248763
3034,8414923,6288066
3035,8414923,6323942
3036,8414923,8129294
3037,8414923,9637443
3038,8414923,9981181
3039,8414923,10658582
3040,8440543,8435846
3041,8452202,7674446
3042,8462764,90288
3043,8466172,6408043
3044,8471963,8044055
3045,8472491,6522040
3046,8491443,10964558
3047,8501018,3226679
3048,8502997,779617
3049,8504610,10300837
3050,8508971,10737676
3051,8521408,9514434
3052,8521818,8164723
3053,8521818,9897455
3054,8523463,8225181
3055,8530161,6128585
3056,8573346,7435588
3057,8573346,11391793
3058,8579329,11408556
3059,8579329,12219796
3060,8579329,12656422
3061,8586403,3877947
3062,8596982,7155352
3063,8609194,6804732
3064,8609194,6872839
3065,8609194,10563227
3066,8609194,11491645
3067,8624325,5612312
3068,8629270,4192869
3069,8665117,2798075
3070,8665117,3546864
3071,8665117,11947235
3072,8671752,1023710
3073,8684672,2686227
3074,8684672,5128715
3075,8684672,7644729
3076,8684672,7821060
3077,8684672,8929023
3078,8684672,9690221
3079,8684853,8698802
3080,8713247,5822584
3081,8713247,11189517
3082,8713247,12435033
3083,8751103,6478118
3084,8751103,7060779
3085,8773697,7210615
3086,8773697,10701243
3087,8773697,11354803
3088,8781252,3677974
3089,8785773,10581169
3090,8796893,11427742
3091,8805774,8854676
3092,8827811,12627564
3093,8827811,12724240
3094,8834868,8844487
3095,8834868,11829527
3096,8835063,8501018
3097,8837885,7077831
3098,8837885,8844429
3099,8870576,9520744
3100,8909389,2487910
3101,8910239,1918899
3102,8910239,8682666
3103,8924042,7779038
3104,8924042,9308646
3105,8939432,8798286
3106,8939432,8816167
3107,8939432,11626417
3108,8954131,7107553
3109,8974052,2265674
3110,8981698,5618174
3111,8981698,9393840
3112,8981698,10317593
3113,8989930,6615616
3114,8996213,8570381
3115,8996213,10306406
3116,9002193,5143935
3117,9013393,6807158
3118,9015510,7945505
3119,9026259,5002230
3120,9026259,6720712
3121,9039028,7690261
3122,9039028,7886828
3123,9040003,8167036
3124,9042073,11009319
3125,9054717,11052421
3126,9064677,10075748
3127,9070665,728759
3128,9071599,1969602
3129,9077651,82098
3130,9089271,9916918
3131,9111827,8675402
3132,9111827,9653805
3133,9126478,9126689
3134,9133657,10555599
3135,9134934,11413820
3136,9158437,9171743
3137,9188766,5013379
3138,9188766,6801162
3139,9188766,7230405
3140,9188766,10568979
3141,9188766,12894232
3142,9196972,12545535
3143,9198397,8801115
3144,9198397,9107602
3145,9220180,4794998
3146,9240287,517796
3147,9240287,998616
3148,9248497,11500275
3149,9294534,8326313
3150,9315128,4652083
3151,9315128,7964215
3152,9315128,9513688
3153,9327488,6815772
3154,9334006,6441535
3155,9334006,7161674
3156,9355845,5160641
3157,9376167,8297745
3158,9432981,5416917
3159,9439095,10411052
3160,9527447,11270282
3161,9539269,10943530
3162,9539827,7189987
3163,9539827,8042385
3164,9539827,9640217
3165,9542537,9290682
3166,9542537,10631273
3167,9568415,6276240
3168,9573375,10406465
3169,9573375,11343128
3170,9573375,12371149
3171,9577733,1632749
3172,9588977,7509584
3173,9597830,8211140
3174,9599880,11464344
3175,9620855,9023002
3176,9623810,8526339
3177,9623810,12505430
3178,9623810,13133957
3179,9624234,8328890
3180,9647139,2546559
3181,9649828,3500901
3182,9649828,3537246
3183,9649828,5059392
3184,9649828,5189014
3185,9649828,5420733
3186,9649828,6261341
3187,9649828,6734283
3188,9649828,7068774
3189,9649828,8216072
3190,9649828,9278966
3191,9656496,4510404
3192,9656496,9656543
3193,9666954,9842471
3194,9666954,11103764
3195,9666954,12298449
3196,9666954,12376940
3197,9669313,8417299
3198,9670950,5475743
3199,9670950,8682753
3200,9676030,9541796
3201,9681936,11524421
3202,9682709,4307326
3203,9683688,9918690
3204,9687336,4413231
3205,9696539,5214202
3206,9696539,8631087
3207,9704887,12658224
3208,9716718,8602226
3209,9716718,9722250
3210,9720472,5724317
3211,9722034,3452958
3212,9723193,8402927
3213,9727974,6891081
3214,9729612,6131215
3215,9751950,3910722
3216,9764897,4420921
3217,9764897,13190422
3218,9782886,5298044
3219,9790326,10571086
3220,9804212,7794688
3221,9804212,10221369
3222,9805951,9118043
3223,9805951,11153044
3224,9805951,11226545
3225,9805951,12082827
3226,9810421,3511928
3227,9810421,3516113
3228,9810421,3536948
3229,9810421,6323942
3230,9810421,7095034
3231,9810421,7473952
3232,9810421,8102351
3233,9810421,8936163
3234,9810421,9027062
3235,9810421,9535230
3236,9810421,9575500
3237,9810421,9655188
3238,9810421,10431726
3239,9810421,12021532
3240,9810421,12027504
3241,9810421,12547792
3242,9825553,12078024
3243,9847641,4445803
3244,9864367,3554207
3245,9864367,5111920
3246,9864367,6323875
3247,9864367,7968501
3248,9864367,8129294
3249,9864367,9513558
3250,9870562,6349644
3251,9872275,5420635
3252,9872275,7913467
3253,9872275,8313102
3254,9875623,7227419
3255,9878205,9878091
3256,9888234,8170239
3257,9888234,10086026
3258,9888234,10993359
3259,9888234,12124360
3260,9888234,12981961
3261,9909487,8209880
3262,9916191,11236294
3263,9916191,11272791
3264,9922432,6631282
3265,9922586,2764899
3266,9936864,2853965
3267,9941809,7199325
3268,9946718,9236862
3269,9959188,8015327
3270,9970465,8989660
3271,9981977,4634882
3272,9987006,2113818
3273,9987006,4669582
3274,10002298,5689325
3275,10002298,9831690
3276,10002298,10718056
3277,10002298,11627041
3278,10002298,11627502
3279,10061299,7162345
3280,10061680,12216961
3281,10063475,3514622
3282,10063475,3551688
3283,10063475,7830827
3284,10063475,9500173
3285,10063475,10885127
3286,10063475,11752434
3287,10063475,12176734
3288,10081973,10081872
3289,10086026,5705329
3290,10086026,7433262
3291,10086026,7534933
3292,10087037,5068705
3293,10087037,5130719
3294,10087037,10085469
3295,10093763,6524675
3296,10106193,9453482
3297,10120462,9188766
3298,10120462,12167533
3299,10192255,3782930
3300,10192529,8652826
3301,10195207,12302965
3302,10196805,7282219
3303,10236397,7608527
3304,10236397,8929801
3305,10236397,11129004
3306,10238857,797222
3307,10281541,11754313
3308,10298089,8985574
3309,10325693,9620855
3310,10330922,8957043
3311,10340665,3536528
3312,10340665,3572757
3313,10340665,5059788
3314,10340665,5111104
3315,10340665,6175250
3316,10340665,6248479
3317,10340665,7857946
3318,10340665,7968501
3319,10340665,8366220
3320,10374032,9278729
3321,10374032,10333394
3322,10374032,12349540
3323,10375879,12669443
3324,10382466,10164251
3325,10382466,12550654
3326,10385660,9787892
3327,10403039,9075841
3328,10403039,9805951
3329,10403039,9865926
3330,10403039,11226545
3331,10403039,11341226
3332,10403039,11341739
3333,10403039,12224035
3334,10403039,12376940
3335,10421697,9314148
3336,10421697,9749906
3337,10422565,1567605
3338,10422565,12637976
3339,10434792,10251419
3340,10438941,12405754
3341,10441383,9970478
3342,10442837,11498193
3343,10458771,11883510
3344,10458771,12048597
3345,10458771,12048619
3346,10461505,882764
3347,10466862,7380557
3348,10466862,12452073
3349,10466862,12533096
3350,10466862,12687456
3351,10466862,12935270
3352,10468006,5848950
3353,10479316,6872825
3354,10488336,3103244
3355,10488336,10224999
3356,10500807,7928653
3357,10503040,8261016
3358,10508692,10499520
3359,10508692,10520760
3360,10508692,10537435
3361,10543913,4033272
3362,10548636,13154587
3363,10554184,5427501
3364,10558687,293874
3365,10562103,3609732
3366,10573416,12076014
3367,10582546,7520114
3368,10588201,3659844
3369,10588201,6857509
3370,10589172,10918428
3371,10601236,8127268
3372,10620938,3554373
3373,10620938,10625028
3374,10631965,12502492
3375,10642841,9708210
3376,10648657,5375114
3377,10654588,5395458
3378,10654588,10559773
3379,10658582,5060876
3380,10658582,5141204
3381,10658582,7963042
3382,10658582,8313102
3383,10666864,10156998
3384,10680194,11542231
3385,10681976,605966
3386,10681976,9445134
3387,10685801,8776774
3388,10685801,9958573
3389,10685801,11272791
3390,10702974,4452019
3391,10713171,85551
3392,10713171,4991745
3393,10714507,8346685
3394,10714507,9801446
3395,10714507,12054444
3396,10714507,12164510
3397,10728303,10530668
3398,10730748,4333505
3399,10743720,8622240
3400,10743720,8999928
3401,10743720,11402848
3402,10743720,12048344
3403,10774431,9498066
3404,10780003,11406366
3405,10861131,7989478
3406,10867257,11192935
3407,10868759,6205599
3408,10874724,12370853
3409,10883454,5944648
3410,10883454,8544306
3411,10883454,10075924
3412,10883454,11739218
3413,10896555,4302537
3414,10901167,12655780
3415,10911699,11131458
3416,10911699,12673069
3417,10917361,4737168
3418,10917361,5073558
3419,10917361,9870703
3420,10960491,4404273
3421,10960491,4970289
3422,10960491,9638435
3423,10968131,56292
3424,10968131,6495241
3425,10982770,9577982
3426,10985401,8197958
3427,10992623,11262447
3428,11063149,10615656
3429,11065660,8878173
3430,11098040,9093542
3431,11103849,7475119
3432,11103849,9787169
3433,11103849,10849401
3434,11103849,11049753
3435,11103849,11153044
3436,11103849,11428901
3437,11103849,12152444
3438,11108462,5086666
3439,11108462,11651694
3440,11115408,7588128
3441,11115408,10004557
3442,11115408,10254590
3443,11115408,11725894
3444,11115408,12420468
3445,11127481,8114444
3446,11170965,11777215
3447,11176895,8533540
3448,11176895,9272583
3449,11176895,9526239
3450,11176895,10566051
3451,11190401,8179071
3452,11202470,3221981
3453,11207484,323224
3454,11207484,3906927
3455,11207484,6206162
3456,11219269,9748172
3457,11219269,11071000
3458,11228214,10086541
3459,11229510,9230255
3460,11231004,9413909
3461,11231128,1877562
3462,11239636,1138977
3463,11271911,6864936
3464,11271911,10611008
3465,11271911,11331303
3466,11290313,11330902
3467,11294023,9700216
3468,11296455,3913759
3469,11296455,10513528
3470,11297837,12539873
3471,11308910,12635345
3472,11314822,3361033
3473,11337616,9576368
3474,11337616,10070689
3475,11338653,544060
3476,11387790,11043271
3477,11387790,11217746
3478,11387790,11674376
3479,11387790,12084362
3480,11389619,9575366
3481,11389619,11286310
3482,11389619,11389746
3483,11399994,6522040
3484,11399994,6664029
3485,11408963,2567559
3486,11408963,10831214
3487,11410998,12193751
3488,11420011,5735558
3489,11430701,9928682
3490,11472981,81290
3491,11485742,12935268
3492,11487308,153011
3493,11487308,11487218
3494,11492213,11177510
3495,11492213,11180077
3496,11492213,11290508
3497,11492213,11492194
3498,11492669,6592044
3499,11501589,3436759
3500,11511469,11629526
3501,11550681,12842599
3502,11572596,3678687
3503,11602537,3024170
3504,11637498,9338094
3505,11643679,8893049
3506,11649529,11167080
3507,11672013,10902646
3508,11682582,12432115
3509,11695588,12215432
3510,11697907,9994632
3511,11701111,10272901
3512,11714241,543172
3513,11734803,6256529
3514,11764433,10639831
3515,11770941,12608315
3516,11771930,11458701
3517,11797545,11754511
3518,11797545,12673809
3519,11807045,9356158
3520,11811601,9341630
3521,11841130,11300567
3522,11841130,11838209
3523,11859478,11638910
3524,11888951,12408075
3525,11890758,388541
3526,11914731,9272583
3527,11952808,9071599
3528,11967383,11545202
3529,11976511,9032525
3530,12012930,11427243
3531,12054418,13004899
3532,12056918,7614539
3533,12056918,8790187
3534,12056918,12500820
3535,12088551,5760130
3536,12089591,6892131
3537,12089591,8612325
3538,12089591,9523323
3539,12089591,9952171
3540,12089591,12680400
3541,12100233,8229749
3542,12143680,1714789
3543,12143680,3425824
3544,12143680,4203107
3545,12143680,6963463
3546,12143680,8242920
3547,12143680,11770711
3548,12155826,2705475
3549,12180783,8918939
3550,12231892,5422366
3551,12235279,12233086
3552,12235399,8104254
3553,12283094,12776344
3554,12284854,8491647
3555,12302998,11936270
3556,12306724,1435559
3557,12306724,11206664
3558,12306724,12455367
3559,12306724,12494619
3560,12326895,5599002
3561,12361752,8151817
3562,12370319,9879490
3563,12380153,10252485
3564,12380153,12521229
3565,12445297,9860596
3566,12448208,10775212
3567,12452392,8337016
3568,12452392,8522379
3569,12452392,10406131
3570,12455367,8212964
3571,12455367,10573416
3572,12455367,12494478
3573,12471515,12560492
3574,12487262,11439847
3575,12498639,10276846
3576,12498639,12998564
3577,12500133,11722997
3578,12534482,12210545
3579,12534619,12896245
3580,12557210,3815071
3581,26701,26662
3582,26701,2317145
3583,34747,34829
3584,35375,12204443
3585,37302,7584834
3586,42882,3474140
3587,42970,4070495
3588,50835,6240319
3589,56389,12525740
3590,82345,11113206
3591,87488,8908540
3592,95368,95374
3593,105330,3504226
3594,105492,11501062
3595,110723,27875
3596,110723,27880
3597,111977,10441426
3598,117854,981125
3599,117854,9270763
3600,117905,4276561
3601,125402,125407
3602,125987,11198756
3603,144789,8776774
3604,144789,11236294
3605,150497,3463606
3606,158516,4580723
3607,187725,186424
3608,187725,3275589
3609,187725,5403627
3610,187725,9089262
3611,191231,12528587
3612,263388,5611179
3613,274281,4078213
3614,274935,25948
3615,281442,12310883
3616,299497,5114963
3617,320228,810385
3618,320228,1953756
3619,323519,124376
3620,323519,473620
3621,323519,2928678
3622,323519,3923820
3623,323519,7925497
3624,323519,12804828
3625,334514,335466
3626,334514,335545
3627,334514,2695977
3628,334514,3697466
3629,386295,11711293
3630,407559,215844
3631,407559,6038158
3632,410659,1954519
3633,421392,1921804
3634,421392,10580667
3635,454226,564872
3636,478669,3508069
3637,485047,3405682
3638,495439,11840489
3639,495439,11876095
3640,495439,12682247
3641,498222,435311
3642,498222,5271949
3643,498222,9318871
3644,503521,592501
3645,503521,604221
3646,503521,9610801
3647,503521,10348095
3648,503521,13194993
3649,515367,648281
3650,515367,4457416
3651,515940,9593083
3652,516555,4019466
3653,519440,5813507
3654,519440,11592215
3655,525135,523297
3656,525135,1881191
3657,525135,9030500
3658,533749,2275522
3659,533749,4683844
3660,539704,9493094
3661,550399,3356538
3662,553703,5565618
3663,578365,2941208
3664,608870,884982
3665,620090,2480346
3666,620090,11427453
3667,650942,636800
3668,662810,1444205
3669,668039,1722395
3670,695635,12344355
3671,721018,1041858
3672,721018,2955059
3673,721018,9006826
3674,721018,12470251
3675,723902,1611995
3676,740730,2315784
3677,743583,10408094
3678,758262,758121
3679,758262,758268
3680,771005,809063
3681,776419,4245540
3682,791091,740730
3683,791091,3974667
3684,791091,8017984
3685,794458,8250929
3686,804719,5408025
3687,804820,1004557
3688,810249,10164101
3689,813033,3868106
3690,837624,5761923
3691,837624,5762327
3692,841786,6142134
3693,853219,2926288
3694,856606,856670
3695,857826,2176301
3696,861836,618408
3697,864233,1826337
3698,864233,1914992
3699,864233,12774062
3700,873644,9436169
3701,881738,915756
3702,905759,59996
3703,905759,10897731
3704,914407,6844707
3705,946564,6955883
3706,946564,9086139
3707,968332,1110715
3708,979628,1008497
3709,979628,3403113
3710,1016692,1015367
3711,1016692,10392774
3712,1024200,1024237
3713,1024200,5544581
3714,1031148,1030907
3715,1031148,1031147
3716,1037141,9053571
3717,1039626,6587279
3718,1073620,257911
3719,1073620,4948773
3720,1084080,979628
3721,1084080,2399398
3722,1084080,3711629
3723,1084080,6963498
3724,1084080,7154995
3725,1148199,11771047
3726,1408909,1409124
3727,1442341,1442310
3728,1447571,1916430
3729,1447571,3943224
3730,1490759,8263411
3731,1491237,2041827
3732,1513786,12351259
3733,1518217,2411563
3734,1525848,1961502
3735,1526815,9259093
3736,1536316,5100228
3737,1536316,6704912
3738,1537318,4580472
3739,1537318,10130834
3740,1555054,168496
3741,1567896,4067519
3742,1577887,1015421
3743,1581204,2866625
3744,1581204,3193335
3745,1581204,11106492
3746,1621304,1619019
3747,1621304,5935515
3748,1621304,13004517
3749,1625111,3786065
3750,1625111,10867395
3751,1659314,3181561
3752,1751430,2380675
3753,1786077,520663
3754,1831607,385725
3755,1839656,1843549
3756,1839656,3656628
3757,1839656,7968184
3758,1839656,8366840
3759,1863558,1466810
3760,1863558,8988588
3761,1872850,11429552
3762,1874093,7845755
3763,1886727,10629949
3764,1898449,12517656
3765,1904406,1836934
3766,1904406,6721029
3767,1904406,6782461
3768,1904406,10666180
3769,1907171,639970
3770,1907171,884982
3771,1914507,2237141
3772,1921759,2230590
3773,1921759,4706161
3774,1942054,3022647
3775,1952085,3151052
3776,1952085,3387424
3777,1973811,6576776
3778,1973811,9361041
3779,1973811,9581153
3780,2016977,7347161
3781,2036188,11836702
3782,2041529,11160338
3783,2041529,11645168
3784,2045320,2045213
3785,2045320,8394661
3786,2064781,10616111
3787,2064781,11149336
3788,2071467,980930
3789,2075122,4180871
3790,2118294,20437
3791,2118294,1156604
3792,2118294,2843535
3793,2118294,10931258
3794,2124481,2124476
3795,2124852,385725
3796,2124852,10000236
3797,2124852,12440453
3798,2132057,3715247
3799,2146964,8348402
3800,2146964,9790835
3801,2233592,3768046
3802,2239447,11960134
3803,2248896,3790470
3804,2254857,7187648
3805,2254857,12023812
3806,2306971,2276607
3807,2316345,7131409
3808,2317266,3820757
3809,2338866,4069779
3810,2338866,5148873
3811,2338866,11277288
3812,2343267,43317
3813,2343267,3793739
3814,2345747,2845225
3815,2370262,8466719
3816,2376670,491039
3817,2377582,2377085
3818,2377582,8900494
3819,2385313,4314118
3820,2390349,1021491
3821,2468249,3190243
3822,2469445,10624019
3823,2480466,6852534
3824,2480466,11558113
3825,2484007,8493918
3826,2529815,3290820
3827,2575100,7095486
3828,2575612,7503162
3829,2618570,6680310
3830,2673589,1871388
3831,2673589,2183998
3832,2673589,3036134
3833,2673589,3378054
3834,2673589,11695879
3835,2673589,12500596
3836,2682398,3078119
3837,2682398,11931638
3838,2710895,887238
3839,2710895,2016416
3840,2710895,6503155
3841,2710963,10704970
3842,2760513,9646439
3843,2781042,638354
3844,2798775,86862
3845,2798775,4822795
3846,2798775,11253844
3847,2851709,2861707
3848,2866885,9118922
3849,2899732,10412764
3850,2902400,8076738
3851,2902651,9213986
3852,2921391,12802142
3853,2928624,302087
3854,2928678,124376
3855,2928678,124435
3856,2928678,1679460
3857,2928678,3730714
3858,2957271,10194942
3859,2964060,8983265
3860,3003499,1768109
3861,3074025,808035
3862,3120146,8634067
3863,3120146,9016632
3864,3181704,3181728
3865,3228031,588087
3866,3273280,6937287
3867,3273878,4240495
3868,3273878,6651630
3869,3279572,4938697
3870,3313283,7429067
3871,3317032,6459274
3872,3394501,2394815
3873,3400757,1909457
3874,3405898,3071523
3875,3405898,10308089
3876,3406315,6779544
3877,3408265,12618815
3878,3452295,6535610
3879,3452295,9767313
3880,3485815,11826191
3881,3494756,5811368
3882,3508799,12204457
3883,3537337,3500901
3884,3537337,3549963
3885,3537337,3554373
3886,3537337,5361469
3887,3537337,5439502
3888,3537337,7461831
3889,3537337,8129294
3890,3537337,9102580
3891,3537400,7980912
3892,3546836,4348323
3893,3548825,3537283
3894,3548825,11031005
3895,3548825,11295426
3896,3554520,3536515
3897,3554520,5110371
3898,3554520,9649831
3899,3554520,9952799
3900,3571192,4106472
3901,3596040,1964274
3902,3673654,6416143
3903,3676881,5105879
3904,3753463,82111
3905,3753463,7308244
3906,3770402,5192428
3907,3772634,2116135
3908,3780469,3860180
3909,3792458,457316
3910,3792458,2750581
3911,3792458,11028840
3912,3836256,3846321
3913,3837947,8101811
3914,3845554,3150429
3915,3860138,409551
3916,3860138,11435448
3917,3873930,8156944
3918,3873930,11737076
3919,3873930,11987847
3920,3873930,12195245
3921,3876208,2071019
3922,3891440,863618
3923,3891440,2069524
3924,3891440,8430011
3925,3942877,3943187
